SpikeUp,640,384,76A7B283,0,1,1,4294967295,0,0
SpikeUp,672,352,1F0D6CE1,0,1,1,4294967295,0,0
SpikeUp,736,448,F4D9F1DC,0,1,1,4294967295,0,0
SpikeUp,768,448,CAD4270F,0,1,1,4294967295,0,0
SpikeUp,608,480,FCBD42F7,0,1,1,4294967295,0,0
SpikeDown,656,448,7A20B668,0,1,1,4294967295,0,0
SpikeUp,656,512,9CE68EA6,0,1,1,4294967295,0,0
SpikeUp,416,352,F814A0AB,0,1,1,4294967295,0,0
SpikeUp,480,320,809C5141,0,1,1,4294967295,0,0
SpikeUp,544,352,E1D5CB77,0,1,1,4294967295,0,0
SpikeUp,576,352,0444B795,0,1,1,4294967295,0,0
SpikeUp,560,320,F89983FF,0,1,1,4294967295,0,0
SpikeLeft,736,320,DC4A0C34,0,1,1,4294967295,0,0
SpikeRight,704,224,C156F607,0,1,1,4294967295,0,0
SpikeLeft,672,224,E5E736AD,0,1,1,4294967295,0,0
SpikeRight,544,256,A02217BA,0,1,1,4294967295,0,0
SpikeLeft,576,256,6000092B,0,1,1,4294967295,0,0
SpikeUp,480,416,B1D9FB1D,0,1,1,4294967295,0,0
SpikeUp,512,416,CACBF4DA,0,1,1,4294967295,0,0
SpikeUp,352,448,257610E9,0,1,1,4294967295,0,0
SpikeLeft,320,416,3776D806,0,1,1,4294967295,0,0
SpikeRight,352,384,F5F4C6E6,0,1,1,4294967295,0,0
SpikeRight,288,352,355F25D2,0,1,1,4294967295,0,0
SpikeLeft,288,288,21967254,0,1,1,4294967295,0,0
SpikeUp,352,128,21F64075,0,1,1,4294967295,0,0
SpikeRight,400,176,6BC42317,0,1,1,4294967295,0,0
SpikeRight,432,192,8566538D,0,1,1,4294967295,0,0
SpikeRight,464,208,40595423,0,1,1,4294967295,0,0
SpikeLeft,464,112,DC1EBDA1,0,1,1,4294967295,0,0
SpikeLeft,432,96,986630F3,0,1,1,4294967295,0,0
SpikeLeft,400,80,7235B89B,0,1,1,4294967295,0,0
SpikeRight,272,240,0C0A9416,0,1,1,4294967295,0,0
SpikeLeft,240,240,F265CD07,0,1,1,4294967295,0,0
SpikeRight,208,272,52DAB982,0,1,1,4294967295,0,0
SpikeUp,160,272,620DE6F7,0,1,1,4294967295,0,0
SpikeDown,160,304,3E700E17,0,1,1,4294967295,0,0
SpikeRight,208,208,FFC53B2B,0,1,1,4294967295,0,0
SpikeLeft,176,208,EEEB6EF6,0,1,1,4294967295,0,0
SpikeRight,160,224,BF90AF47,0,1,1,4294967295,0,0
SpikeUp,128,160,6CDC0C0F,0,1,1,4294967295,0,0
SpikeRight,128,352,DA9F4CD0,0,1,1,4294967295,0,0
SpikeUp,64,320,A59F18D3,0,1,1,4294967295,0,0
SpikeRight,96,288,2C4742AE,0,1,1,4294967295,0,0
SpikeDown,224,112,07FC58AC,0,1,1,4294967295,0,0
SpikeRight,256,80,435B6861,0,1,1,4294967295,0,0
SpikeLeft,192,80,18EB47A5,0,1,1,4294967295,0,0
SpikeUp,224,48,071DC041,0,1,1,4294967295,0,0
SpikeUp,320,192,2EF7EF47,0,1,1,4294967295,0,0
Block,96,224,2519B2F0,0,1,1,4294967295,0,0
Block,128,192,F4B1E147,0,1,1,4294967295,0,0
Block,64,352,EEA5D576,0,1,1,4294967295,0,0
Block,64,384,16859B09,0,1,1,4294967295,0,0
Block,96,352,78641B62,0,1,1,4294967295,0,0
Block,128,224,B85464DD,0,1,1,4294967295,0,0
Block,704,576,F3CF0EE5,0,1,1,4294967295,0,0
Block,736,576,187A8D30,0,1,1,4294967295,0,0
Block,768,576,C89A7402,0,1,1,4294967295,0,0
Block,768,544,C0F0F544,0,1,1,4294967295,0,0
Block,768,512,84B8CBF7,0,1,1,4294967295,0,0
Block,768,480,F5760A7B,0,1,1,4294967295,0,0
Block,736,480,8F6668D7,0,1,1,4294967295,0,0
Block,704,480,4766E735,0,1,1,4294967295,0,0
Block,704,448,D5F25508,0,1,1,4294967295,0,0
Block,672,416,6B8434F1,0,1,1,4294967295,0,0
Block,640,416,6ADAE10E,0,1,1,4294967295,0,0
Block,672,384,4253497A,0,1,1,4294967295,0,0
Block,608,576,3B684346,0,1,1,4294967295,0,0
Block,608,544,E506B387,0,1,1,4294967295,0,0
Block,608,512,D071C057,0,1,1,4294967295,0,0
Block,576,544,A8236FBA,0,1,1,4294967295,0,0
Block,544,544,EEEB5F88,0,1,1,4294967295,0,0
Block,544,576,D90EF3C4,0,1,1,4294967295,0,0
Block,544,512,70416A1D,0,1,1,4294967295,0,0
Block,544,480,995284DF,0,1,1,4294967295,0,0
Block,656,544,42482DB1,0,1,1,4294967295,0,0
Block,656,576,EEF5617B,0,1,1,4294967295,0,0
Block,544,448,1CCE0F70,0,1,1,4294967295,0,0
Block,512,448,5721FA2F,0,1,1,4294967295,0,0
Block,480,448,A37FEACE,0,1,1,4294967295,0,0
Block,448,448,CD63D9C9,0,1,1,4294967295,0,0
Block,416,448,F1FB8FCD,0,1,1,4294967295,0,0
Block,416,416,378BEE93,0,1,1,4294967295,0,0
Block,416,384,88176CB4,0,1,1,4294967295,0,0
Block,480,352,59B3385D,0,1,1,4294967295,0,0
Block,544,416,199E742B,0,1,1,4294967295,0,0
Block,544,384,EC1D3E11,0,1,1,4294967295,0,0
Block,576,384,0CCB7745,0,1,1,4294967295,0,0
Block,768,320,21A65014,0,1,1,4294967295,0,0
Block,768,0,B63D8A59,0,1,1,4294967295,0,0
Block,768,32,F1BBD905,0,1,1,4294967295,0,0
Block,768,64,664477C6,0,1,1,4294967295,0,0
