SpikeLeft,128,16,BC6DFBF9,0,1,1,4294967295,0,0
SpikeLeft,128,560,AB0CD45E,0,1,1,4294967295,0,0
SpikeDown,144,144,9A094366,0,1,1,4294967295,0,0
SpikeRight,160,112,65CB5972,0,1,1,4294967295,0,0
SpikeUp,112,240,AB36C001,0,1,1,4294967295,0,0
SpikeUp,144,432,CEEBC3E8,0,1,1,4294967295,0,0
SpikeRight,160,464,4896B437,0,1,1,4294967295,0,0
SpikeDown,112,336,4B03C505,0,1,1,4294967295,0,0
SpikeRight,320,368,3B6DA638,0,1,1,4294967295,0,0
SpikeRight,320,208,BE25B2F9,0,1,1,4294967295,0,0
SpikeUp,256,544,0FE545B8,0,1,1,4294967295,0,0
SpikeUp,368,480,C8062298,0,1,1,4294967295,0,0
SpikeDown,256,32,E21AB538,0,1,1,4294967295,0,0
SpikeDown,368,96,7A26CCFE,0,1,1,4294967295,0,0
SpikeLeft,192,48,4D012443,0,1,1,4294967295,0,0
SpikeLeft,192,528,0D26F54F,0,1,1,4294967295,0,0
SpikeDown,448,160,7CBDB49C,0,1,1,4294967295,0,0
SpikeUp,448,416,4528E775,0,1,1,4294967295,0,0
SpikeUp,512,224,ACE94ACE,0,1,1,4294967295,0,0
SpikeDown,512,352,BE4B8D91,0,1,1,4294967295,0,0
SpikeLeft,576,128,CAEF9E1F,0,1,1,4294967295,0,0
SpikeRight,544,96,23AF0F7F,0,1,1,4294967295,0,0
SpikeRight,544,480,F13552CB,0,1,1,4294967295,0,0
SpikeLeft,576,448,96BDA97C,0,1,1,4294967295,0,0
SpikeUp,640,224,0F56E88E,0,1,1,4294967295,0,0
SpikeDown,640,352,9C769A50,0,1,1,4294967295,0,0
SpikeUp,704,256,A89924CF,0,1,1,4294967295,0,0
SpikeDown,704,320,D1233FD1,0,1,1,4294967295,0,0
SpikeUp,736,256,ED0D1000,0,1,1,4294967295,0,0
SpikeDown,736,320,40738383,0,1,1,4294967295,0,0
SpikeRight,704,144,C4DC857D,0,1,1,4294967295,0,0
SpikeRight,704,432,A6A03257,0,1,1,4294967295,0,0
SpikeUp,1132,208,887A38D1,0,3,3,4294967295,0,0
SpikeDown,1132,304,8ADB34FA,0,3,3,4294967295,0,0
SpikeRight,768,64,40E0AB84,0,1,1,4294967295,0,0
SpikeRight,768,512,FFD2CB28,0,1,1,4294967295,0,0
SpikeDown,1472,256,B13DD19C,0,1,1,4294967295,0,0
SpikeUp,1472,320,4C203D7C,0,1,1,4294967295,0,0
SpikeUp,1504,320,F574B301,0,1,1,4294967295,0,0
SpikeDown,1504,256,6D1FFC63,0,1,1,4294967295,0,0
SpikeDown,2176,256,FA5BDDCA,0,1,1,4294967295,0,0
SpikeUp,2176,320,67D59B8B,0,1,1,4294967295,0,0
SpikeUp,2208,320,1196933B,0,1,1,4294967295,0,0
SpikeDown,2208,256,92E04F19,0,1,1,4294967295,0,0
SpikeRight,2304,304,2B677E0F,0,1,1,4294967295,0,0
SpikeRight,2304,272,CA5817A4,0,1,1,4294967295,0,0
SpikeDown,2256,208,9823D6A2,0,1,1,4294967295,0,0
SpikeUp,2256,368,BA8342DE,0,1,1,4294967295,0,0
SpikeUp,2400,256,6EA15B29,0,1,1,4294967295,0,0
SpikeDown,2400,320,70BCB617,0,1,1,4294967295,0,0
SpikeDown,2352,224,BBFF097C,0,1,1,4294967295,0,0
SpikeUp,2352,352,E40D7799,0,1,1,4294967295,0,0
SpikeDown,2432,448,EA5E0BBD,0,1,1,4294967295,0,0
SpikeUp,2432,128,B098409F,0,1,1,4294967295,0,0
SpikeRight,2336,160,7DAE6E1E,0,1,1,4294967295,0,0
SpikeRight,2336,416,CD2236DF,0,1,1,4294967295,0,0
SpikeDown,2496,512,07D99D1C,0,1,1,4294967295,0,0
SpikeUp,2496,64,86359429,0,1,1,4294967295,0,0
SpikeDown,2528,304,BBD9974E,0,2,2,4294967295,0,0
SpikeUp,2592,32,45AB2E57,0,1,1,4294967295,0,0
SpikeDown,2592,544,62E8EBBF,0,1,1,4294967295,0,0
SpikeLeft,2544,112,9183F8A3,0,1,1,4294967295,0,0
SpikeLeft,2544,464,F42AFA61,0,1,1,4294967295,0,0
SpikeUp,2528,240,786950D1,0,2,2,4294967295,0,0
SpikeUp,2656,320,9D23E832,0,1,1,4294967295,0,0
SpikeUp,2688,320,269EAF28,0,1,1,4294967295,0,0
SpikeDown,2656,256,9D39051D,0,1,1,4294967295,0,0
SpikeDown,2688,256,82D4B15D,0,1,1,4294967295,0,0
SpikeUp,3056,256,6D430FBE,0,1,1,4294967295,0,0
SpikeDown,3056,320,7B880622,0,1,1,4294967295,0,0
SpikeRight,3072,80,6D8F9FF7,0,1,1,4294967295,0,0
SpikeRight,3072,496,270E9679,0,1,1,4294967295,0,0
SpikeDown,720,352,C2E4DF7A,0,1,1,4294967295,0,0
SpikeUp,720,224,2638D053,0,1,1,4294967295,0,0
SpikeLeft,288,176,994FC99A,0,1,1,4294967295,0,0
SpikeLeft,288,400,78A9131D,0,1,1,4294967295,0,0
SpikeUp,384,224,A53A0B9F,0,1,1,4294967295,0,0
SpikeDown,384,352,0851312C,0,1,1,4294967295,0,0
SpikeUp,1304,208,BE3F0240,0,3,3,4294967295,0,0
SpikeDown,1304,304,0C8C3928,0,3,3,4294967295,0,0
Block,0,64,E1554997,0,1,1,4294967295,0,0
Block,32,64,C26A6776,0,1,1,4294967295,0,0
Block,64,64,8F0248C8,0,1,1,4294967295,0,0
Block,96,96,E93532C0,0,1,1,4294967295,0,0
Block,96,128,AF333656,0,1,1,4294967295,0,0
Block,96,160,2275C040,0,1,1,4294967295,0,0
Block,96,192,EA4A1AF7,0,1,1,4294967295,0,0
Block,96,224,FDF6BA4A,0,1,1,4294967295,0,0
Block,0,0,86949803,0,1,1,4294967295,0,0
Block,32,0,04591698,0,1,1,4294967295,0,0
Block,64,0,54ACBD34,0,1,1,4294967295,0,0
Block,96,0,B797A77C,0,1,1,4294967295,0,0
Block,128,0,26D1F9B5,0,1,1,4294967295,0,0
Block,96,256,4FE6037F,0,1,1,4294967295,0,0
Block,96,288,3AE7CAE7,0,1,1,4294967295,0,0
Block,96,320,4FFCC1D4,0,1,1,4294967295,0,0
Block,96,352,5B990E80,0,1,1,4294967295,0,0
Block,96,384,90596873,0,1,1,4294967295,0,0
Block,96,416,02C67C7B,0,1,1,4294967295,0,0
Block,96,448,00192D37,0,1,1,4294967295,0,0
Block,96,480,1DBAA2DE,0,1,1,4294967295,0,0
Block,96,512,ED8537D1,0,1,1,4294967295,0,0
Block,64,512,513D3E60,0,1,1,4294967295,0,0
Block,32,512,C3DEBD4B,0,1,1,4294967295,0,0
Block,0,512,674A3930,0,1,1,4294967295,0,0
Block,128,576,B7F6A2C9,0,1,1,4294967295,0,0
Block,96,576,390B2C5D,0,1,1,4294967295,0,0
Block,64,576,89F54461,0,1,1,4294967295,0,0
Block,32,576,C418697B,0,1,1,4294967295,0,0
Block,0,576,24E1FFA4,0,1,1,4294967295,0,0
Block,160,576,F2EB0415,0,1,1,4294967295,0,0
Block,160,128,2418DC52,0,1,11,4294967295,0,0
Block,160,0,314F7AA7,0,1,1,4294967295,0,0
Block,160,32,31CC7065,0,1,1,4294967295,0,0
Block,160,544,E859AA90,0,1,1,4294967295,0,0
Block,96,64,638C7FBD,0,1,1,4294967295,0,0
Block,288,192,F404AF50,0,1,7,4294967295,0,0
Block,320,224,5F7A4549,0,1,5,4294967295,0,0
Block,384,256,42B5D576,0,1,3,4294967295,0,0
Block,192,32,96291030,0,1,1,4294967295,0,0
Block,224,32,B681994E,0,1,1,4294967295,0,0
Block,224,64,E7FC4133,0,1,1,4294967295,0,0
Block,352,64,FD4FD23D,0,1,1,4294967295,0,0
Block,384,64,2EFDF08B,0,1,1,4294967295,0,0
Block,384,96,C309BD1C,0,1,1,4294967295,0,0
Block,384,128,7CAF0600,0,1,1,4294967295,0,0
Block,384,448,831584D6,0,1,1,4294967295,0,0
Block,384,480,BDCADDC5,0,1,1,4294967295,0,0
Block,384,512,B31BE6EB,0,1,1,4294967295,0,0
Block,192,544,CF354521,0,1,1,4294967295,0,0
Block,224,544,4A08AF95,0,1,1,4294967295,0,0
Block,224,512,3C4E80AB,0,1,1,4294967295,0,0
Block,352,512,6FD67838,0,1,1,4294967295,0,0
Block,320,32,4B92F7DA,0,1,1,4294967295,0,0
Block,320,544,EC7DADF8,0,1,1,4294967295,0,0
Block,512,288,17AB912F,0,1,1,4294967295,0,0
Block,416,128,8C646F9F,0,1,1,4294967295,0,0
Block,448,128,A7BCD3D6,0,1,1,4294967295,0,0
Block,480,128,02CD36D7,0,1,1,4294967295,0,0
Block,512,128,2E8E6E6E,0,1,1,4294967295,0,0
Block,512,96,3BED75C3,0,1,1,4294967295,0,0
Block,512,64,84B3F98F,0,1,1,4294967295,0,0
Block,512,32,D4C75C43,0,1,1,4294967295,0,0
Block,512,0,5BDBF71B,0,1,1,4294967295,0,0
Block,416,448,29BCC7D8,0,1,1,4294967295,0,0
Block,448,448,D533E82E,0,1,1,4294967295,0,0
Block,480,448,22AA8DC5,0,1,1,4294967295,0,0
Block,512,448,3C86C4F0,0,1,1,4294967295,0,0
Block,512,480,56F943A9,0,1,1,4294967295,0,0
Block,512,512,EA098BDD,0,1,1,4294967295,0,0
Block,512,544,655DFD4A,0,1,1,4294967295,0,0
Block,512,576,C0FDB600,0,1,1,4294967295,0,0
Block,608,128,ECB8939A,0,1,1,4294967295,0,0
Block,608,448,0F414537,0,1,1,4294967295,0,0
Block,640,128,80022562,0,1,1,4294967295,0,0
Block,640,256,3FE4192F,0,1,3,4294967295,0,0
Block,672,128,D0C6D7AE,0,1,1,4294967295,0,0
Block,672,160,66B0FB60,0,1,1,4294967295,0,0
Block,640,448,17305ACC,0,1,1,4294967295,0,0
Block,672,448,C78BC022,0,1,1,4294967295,0,0
Block,672,416,DC255712,0,1,1,4294967295,0,0
