bDefaultTiles,192,448,64,96,32,32,0,1,1,4294967295
bDefaultTiles,224,448,64,96,32,32,0,1,1,4294967295
bDefaultTiles,256,448,64,96,32,32,0,1,1,4294967295
bDefaultTiles,288,448,64,96,32,32,0,1,1,4294967295
bDefaultTiles,320,448,64,96,32,32,0,1,1,4294967295
bDefaultTiles,352,448,64,96,32,32,0,1,1,4294967295
bDefaultTiles,384,448,64,96,32,32,0,1,1,4294967295
bDefaultTiles,416,448,64,96,32,32,0,1,1,4294967295
bDefaultTiles,448,448,64,96,32,32,0,1,1,4294967295
bDefaultTiles,480,448,64,96,32,32,0,1,1,4294967295
bDefaultTiles,480,480,96,96,32,32,0,1,1,4294967295
bDefaultTiles,480,512,96,96,32,32,0,1,1,4294967295
bDefaultTiles,480,544,96,96,32,32,0,1,1,4294967295
bDefaultTiles,416,320,96,96,32,32,0,1,1,4294967295
bDefaultTiles,416,288,96,96,32,32,0,1,1,4294967295
bDefaultTiles,416,256,96,96,32,32,0,1,1,4294967295
bDefaultTiles,416,224,96,96,32,32,0,1,1,4294967295
bDefaultTiles,512,320,64,96,32,32,0,1,1,4294967295
bDefaultTiles,480,320,64,96,32,32,0,1,1,4294967295
bDefaultTiles,448,320,64,96,32,32,0,1,1,4294967295
bDefaultTiles,544,320,64,96,32,32,0,1,1,4294967295
bDefaultTiles,576,320,64,96,32,32,0,1,1,4294967295
bDefaultTiles,160,448,96,96,32,32,0,1,1,4294967295
bDefaultTiles,160,416,96,96,32,32,0,1,1,4294967295
bDefaultTiles,160,384,96,96,32,32,0,1,1,4294967295
bDefaultTiles,160,352,96,96,32,32,0,1,1,4294967295
bDefaultTiles,160,320,96,96,32,32,0,1,1,4294967295
bDefaultTiles,160,288,96,96,32,32,0,1,1,4294967295
bDefaultTiles,160,256,64,96,32,32,0,1,1,4294967295
bDefaultTiles,128,256,64,96,32,32,0,1,1,4294967295
bDefaultTiles,96,256,64,96,32,32,0,1,1,4294967295
bDefaultTiles,64,256,64,96,32,32,0,1,1,4294967295
bDefaultTiles,320,320,64,96,32,32,0,1,1,4294967295
bDefaultTiles,352,320,64,96,32,32,0,1,1,4294967295
bDefaultTiles,384,320,64,96,32,32,0,1,1,4294967295
bDefaultTiles,288,192,96,96,32,32,0,1,1,4294967295
bDefaultTiles,288,160,96,96,32,32,0,1,1,4294967295
bDefaultTiles,288,128,96,96,32,32,0,1,1,4294967295
bDefaultTiles,288,96,96,96,32,32,0,1,1,4294967295
bDefaultTiles,288,64,96,96,32,32,0,1,1,4294967295
bDefaultTiles,416,192,64,96,32,32,0,1,1,4294967295
bDefaultTiles,384,192,64,96,32,32,0,1,1,4294967295
bDefaultTiles,352,192,64,96,32,32,0,1,1,4294967295
bDefaultTiles,320,192,64,96,32,32,0,1,1,4294967295
bDefaultTiles,288,32,64,96,32,32,0,1,1,4294967295
bDefaultTiles,160,480,96,96,32,32,0,1,1,4294967295
bDefaultTiles,160,512,96,96,32,32,0,1,1,4294967295
bDefaultTiles,160,544,96,96,32,32,0,1,1,4294967295
bDefaultTiles,160,576,96,96,32,32,0,1,1,4294967295
bDefaultTiles,576,160,64,96,32,32,0,1,1,4294967295
bDefaultTiles,704,128,64,96,32,32,0,1,1,4294967295
bDefaultTiles,672,128,64,96,32,32,0,1,1,4294967295
