tileLegato,0,0,0,0,32,32,0,1,1,4294967295
tileLegato,0,32,0,0,32,32,0,1,1,4294967295
tileLegato,0,64,0,0,32,32,0,1,1,4294967295
tileLegato,0,96,0,0,32,32,0,1,1,4294967295
tileLegato,0,128,0,0,32,32,0,1,1,4294967295
tileLegato,0,160,0,0,32,32,0,1,1,4294967295
tileLegato,0,192,0,0,32,32,0,1,1,4294967295
tileLegato,0,224,0,0,32,32,0,1,1,4294967295
tileLegato,0,256,0,0,32,32,0,1,1,4294967295
tileLegato,0,288,0,0,32,32,0,1,1,4294967295
tileLegato,0,320,0,0,32,32,0,1,1,4294967295
tileLegato,0,352,0,0,32,32,0,1,1,4294967295
tileLegato,0,384,0,0,32,32,0,1,1,4294967295
tileLegato,0,416,0,0,32,32,0,1,1,4294967295
tileLegato,0,448,0,0,32,32,0,1,1,4294967295
tileLegato,0,480,0,0,32,32,0,1,1,4294967295
tileLegato,0,512,0,0,32,32,0,1,1,4294967295
tileLegato,0,544,0,0,32,32,0,1,1,4294967295
tileLegato,0,736,0,0,32,32,0,1,1,4294967295
tileLegato,0,768,0,0,32,32,0,1,1,4294967295
tileLegato,0,704,0,0,32,32,0,1,1,4294967295
tileLegato,0,576,0,0,32,32,0,1,1,4294967295
tileLegato,0,608,0,0,32,32,0,1,1,4294967295
tileLegato,0,640,0,0,32,32,0,1,1,4294967295
tileLegato,0,672,0,0,32,32,0,1,1,4294967295
tileLegato,0,800,0,0,32,32,0,1,1,4294967295
tileLegato,0,832,0,0,32,32,0,1,1,4294967295
tileLegato,0,864,0,0,32,32,0,1,1,4294967295
tileLegato,0,896,0,0,32,32,0,1,1,4294967295
tileLegato,0,928,0,0,32,32,0,1,1,4294967295
tileLegato,0,960,0,0,32,32,0,1,1,4294967295
tileLegato,0,992,0,0,32,32,0,1,1,4294967295
tileLegato,0,1024,0,0,32,32,0,1,1,4294967295
tileLegato,0,1056,0,0,32,32,0,1,1,4294967295
tileLegato,0,1088,0,0,32,32,0,1,1,4294967295
tileLegato,0,1120,0,0,32,32,0,1,1,4294967295
tileLegato,0,1152,0,0,32,32,0,1,1,4294967295
tileLegato,0,1184,0,0,32,32,0,1,1,4294967295
tileLegato,768,1152,0,0,32,32,0,1,1,4294967295
tileLegato,768,1120,0,0,32,32,0,1,1,4294967295
tileLegato,768,1088,0,0,32,32,0,1,1,4294967295
tileLegato,768,1056,0,0,32,32,0,1,1,4294967295
tileLegato,768,1024,0,0,32,32,0,1,1,4294967295
tileLegato,768,992,0,0,32,32,0,1,1,4294967295
tileLegato,768,960,0,0,32,32,0,1,1,4294967295
tileLegato,768,928,0,0,32,32,0,1,1,4294967295
tileLegato,768,896,0,0,32,32,0,1,1,4294967295
tileLegato,768,768,0,0,32,32,0,1,1,4294967295
tileLegato,768,800,0,0,32,32,0,1,1,4294967295
tileLegato,768,832,0,0,32,32,0,1,1,4294967295
tileLegato,768,864,0,0,32,32,0,1,1,4294967295
tileLegato,768,736,0,0,32,32,0,1,1,4294967295
tileLegato,768,704,0,0,32,32,0,1,1,4294967295
tileLegato,768,672,0,0,32,32,0,1,1,4294967295
tileLegato,768,640,0,0,32,32,0,1,1,4294967295
tileLegato,768,608,0,0,32,32,0,1,1,4294967295
tileLegato,768,576,0,0,32,32,0,1,1,4294967295
tileLegato,768,544,0,0,32,32,0,1,1,4294967295
tileLegato,768,512,0,0,32,32,0,1,1,4294967295
tileLegato,768,480,0,0,32,32,0,1,1,4294967295
