tileCharm,0,352,0,0,32,32,0,1,1,4294967295
tileCharm,32,352,0,0,32,32,0,1,1,4294967295
tileCharm,64,352,0,0,32,32,0,1,1,4294967295
tileCharm,96,352,0,0,32,32,0,1,1,4294967295
tileCharm,128,352,0,0,32,32,0,1,1,4294967295
tileCharm,128,384,0,0,32,32,0,1,1,4294967295
tileCharm,128,416,0,0,32,32,0,1,1,4294967295
tileCharm,128,448,0,0,32,32,0,1,1,4294967295
tileCharm,160,448,0,0,32,32,0,1,1,4294967295
tileCharm,160,416,0,0,32,32,0,1,1,4294967295
tileCharm,192,448,0,0,32,32,0,1,1,4294967295
tileCharm,192,480,0,0,32,32,0,1,1,4294967295
tileCharm,192,512,0,0,32,32,0,1,1,4294967295
tileCharm,192,544,0,0,32,32,0,1,1,4294967295
tileCharm,192,576,0,0,32,32,0,1,1,4294967295
tileCharm,160,576,0,0,32,32,0,1,1,4294967295
tileCharm,128,576,0,0,32,32,0,1,1,4294967295
tileCharm,96,576,0,0,32,32,0,1,1,4294967295
tileCharm,64,576,0,0,32,32,0,1,1,4294967295
tileCharm,32,576,0,0,32,32,0,1,1,4294967295
tileCharm,0,576,0,0,32,32,0,1,1,4294967295
tileCharm,0,544,0,0,32,32,0,1,1,4294967295
tileCharm,0,512,0,0,32,32,0,1,1,4294967295
tileCharm,0,480,0,0,32,32,0,1,1,4294967295
tileCharm,0,448,0,0,32,32,0,1,1,4294967295
tileCharm,0,416,0,0,32,32,0,1,1,4294967295
tileCharm,0,384,0,0,32,32,0,1,1,4294967295
tileCharm,256,384,0,0,32,32,0,1,1,4294967295
tileCharm,288,448,0,0,32,32,0,1,1,4294967295
tileCharm,288,480,0,0,32,32,0,1,1,4294967295
tileCharm,352,480,0,0,32,32,0,1,1,4294967295
tileCharm,352,512,0,0,32,32,0,1,1,4294967295
tileCharm,352,544,0,0,32,32,0,1,1,4294967295
tileCharm,352,576,0,0,32,32,0,1,1,4294967295
tileCharm,384,512,0,0,32,32,0,1,1,4294967295
tileCharm,416,512,0,0,32,32,0,1,1,4294967295
tileCharm,384,576,0,0,32,32,0,1,1,4294967295
tileCharm,416,576,0,0,32,32,0,1,1,4294967295
tileCharm,448,576,0,0,32,32,0,1,1,4294967295
tileCharm,448,544,0,0,32,32,0,1,1,4294967295
tileCharm,32,0,0,0,32,32,0,1,1,4294967295
tileCharm,32,32,0,0,32,32,0,1,1,4294967295
