SpikeUp,224,256,14F87054,0,1,1,4294967295,0,0
SpikeDown,224,320,4F3B5A33,0,1,1,4294967295,0,0
SpikeDown,176,224,27E14C62,0,1,1,4294967295,0,0
SpikeUp,176,352,9F4D9C09,0,1,1,4294967295,0,0
SpikeRight,304,208,DF74D739,0,1,1,4294967295,0,0
SpikeRight,304,368,9A30BADE,0,1,1,4294967295,0,0
SpikeUp,272,112,E9A23350,0,1,1,4294967295,0,0
SpikeDown,272,464,72839344,0,1,1,4294967295,0,0
SpikeUp,420,256,AC3E3BF0,0,1.5,1.5,4294967295,0,0
SpikeDown,420,304,5F8F4965,0,1.5,1.5,4294967295,0,0
SpikeDown,512,176,D1950BB6,0,1,1,4294967295,0,0
SpikeUp,512,400,55EFC20A,0,1,1,4294967295,0,0
SpikeLeft,560,144,9BD35AF3,0,1,1,4294967295,0,0
SpikeLeft,560,432,C6ED7094,0,1,1,4294967295,0,0
SpikeLeft,352,112,ED99161C,0,1,1,4294967295,0,0
SpikeLeft,352,464,298A6DCC,0,1,1,4294967295,0,0
SpikeDown,448,496,A5743C40,0,1,1,4294967295,0,0
SpikeUp,448,80,C3C57A86,0,1,1,4294967295,0,0
SpikeUp,576,208,7F14633A,0,1,1,4294967295,0,0
SpikeDown,576,368,6AA74F01,0,1,1,4294967295,0,0
SpikeDown,640,96,1F39C3DF,0,1,1,4294967295,0,0
SpikeUp,640,480,6DAB1242,0,1,1,4294967295,0,0
SpikeLeft,608,512,98D34486,0,1,1,4294967295,0,0
SpikeLeft,608,64,013A7AD9,0,1,1,4294967295,0,0
SpikeRight,544,80,34FC2216,0,1,1,4294967295,0,0
SpikeRight,544,496,04F50525,0,1,1,4294967295,0,0
SpikeUp,512,16,4CF88AEF,0,1,1,4294967295,0,0
SpikeDown,512,560,2CCFD0F8,0,1,1,4294967295,0,0
SpikeUp,736,112,7D964740,0,1,1,4294967295,0,0
SpikeLeft,704,176,E60A15FA,0,1,1,4294967295,0,0
SpikeLeft,704,400,5352B5F5,0,1,1,4294967295,0,0
SpikeDown,736,464,1647A668,0,1,1,4294967295,0,0
SpikeUp,752,352,8101B6ED,0,1,1,4294967295,0,0
SpikeDown,752,224,6A16C645,0,1,1,4294967295,0,0
SpikeDown,640,544,E0D960B2,0,1,1,4294967295,0,0
